,magnetic field,Stress_100,stress_2,stress_3,stress_4,stress_5,stress_6
1241,31330.089,-93515833.44,0,0,0,0,0
1242,29760.45286,-72894315.94,0,0,0,0,0
1243,8638.166107,-30475789.4,0,0,0,0,0
1244,12896.77511,-9124136.853,0,0,0,0,0
1245,9397.945428,-4615462.34,0,0,0,0,0
1246,16464.74152,-8423511.89,0,0,0,0,0
1247,1494.232967,-7956742.677,0,0,0,0,0
1248,27559.75022,-76015474.81,0,0,0,0,0
1249,12299.72438,-84860526.47,0,0,0,0,0
1250,23344.36445,-112394389.4,0,0,0,0,0
1251,14354.59451,-25433160.36,0,0,0,0,0
1252,27965.79447,-32605654.52,0,0,0,0,0
1253,28352.4494,-3883421.466,0,0,0,0,0
1254,8466.871909,-114626827.9,0,0,0,0,0
1255,29132.86968,-89269138.86,0,0,0,0,0
1256,18185.76882,-111145104.5,0,0,0,0,0
1257,5626.439392,-5726882.649,0,0,0,0,0
1258,7845.588304,-44321356.3,0,0,0,0,0
1259,27882.27296,-97126136.84,0,0,0,0,0
1260,25621.68829,-101322866.9,0,0,0,0,0
1261,9464.062459,-33941267.25,0,0,0,0,0
1262,9031.311483,-39441977.79,0,0,0,0,0
1263,14854.32397,-86506727.46,0,0,0,0,0
1264,25009.44517,-66433528.12,0,0,0,0,0
1265,808.1294001,-21299488.83,0,0,0,0,0
1266,16718.1933,-19138286.71,0,0,0,0,0
1267,7697.180768,-79136230.8,0,0,0,0,0
1268,14053.85036,-38979666.14,0,0,0,0,0
1269,23008.16822,-109633855.3,0,0,0,0,0
1270,19950.82164,-94665418.67,0,0,0,0,0
1271,25179.97261,-89016714.61,0,0,0,0,0
1272,12360.50615,-32457136.62,0,0,0,0,0
1273,24957.76943,-92387461.22,0,0,0,0,0
1274,2261.417195,-114175802.3,0,0,0,0,0
1275,16670.34375,-23983877.21,0,0,0,0,0
1276,21522.62906,-89738346.05,0,0,0,0,0
1277,29454.07374,-78410192.15,0,0,0,0,0
1278,21850.75661,-28083706.49,0,0,0,0,0
1279,23319.64244,-96127250.34,0,0,0,0,0
1280,5422.762404,-35692536.07,0,0,0,0,0
1281,5821.14527,-48581821.12,0,0,0,0,0
1282,25922.37549,-107129044.6,0,0,0,0,0
1283,26943.90258,-94650433.33,0,0,0,0,0
1284,30616.96991,-73421537.73,0,0,0,0,0
1285,23535.458,-42544340.07,0,0,0,0,0
1286,10259.39428,-109091334.8,0,0,0,0,0
1287,10902.53672,-70483118.66,0,0,0,0,0
1288,8477.927173,-11732240.66,0,0,0,0,0
1289,6835.180343,-16098151.05,0,0,0,0,0
1290,7292.411502,-84745167.72,0,0,0,0,0
1291,17996.86853,-33241295.09,0,0,0,0,0
1292,15100.70341,-28227009.44,0,0,0,0,0
1293,26197.99175,-77383128.27,0,0,0,0,0
1294,6173.637038,-55727595.04,0,0,0,0,0
1295,19507.93007,-117439602.9,0,0,0,0,0
1296,10328.17173,-77808263.68,0,0,0,0,0
1297,22063.92293,-54634330.07,0,0,0,0,0
1298,25044.99977,-82598343.95,0,0,0,0,0
1299,27949.23714,-61091009.43,0,0,0,0,0
1300,13337.51275,-115513251,0,0,0,0,0
1301,1424.572494,-109112089.8,0,0,0,0,0
1302,3244.533081,-28356886.87,0,0,0,0,0
1303,20693.44554,-14286276.15,0,0,0,0,0
1304,25459.6291,-37145226.4,0,0,0,0,0
1305,24217.79093,-22666446.78,0,0,0,0,0
1306,6298.793474,-118765113.7,0,0,0,0,0
1307,2995.630005,-43358111.65,0,0,0,0,0
1308,25317.15673,-78557179.17,0,0,0,0,0
1309,25886.21429,-92204498.39,0,0,0,0,0
1310,13925.81663,-101125323.6,0,0,0,0,0
1311,25828.77303,-89536553.8,0,0,0,0,0
1312,23043.32682,-69838526.99,0,0,0,0,0
1313,7703.09028,-94274665.12,0,0,0,0,0
1314,2657.119401,-34087905.42,0,0,0,0,0
1315,8438.459901,-111746771.2,0,0,0,0,0
1316,19150.16128,-55260516.22,0,0,0,0,0
1317,22651.83871,-68193601.04,0,0,0,0,0
1318,18531.62619,-51563588.14,0,0,0,0,0
1319,22404.94795,-86969919.99,0,0,0,0,0
1320,4680.618257,-105498154.9,0,0,0,0,0
1321,22275.84965,-720999.6239,0,0,0,0,0
1322,5153.364755,-94888009.55,0,0,0,0,0
1323,21037.74448,-32962776.82,0,0,0,0,0
1324,13178.01656,-17733324.31,0,0,0,0,0
1325,18147.40376,-79906062.81,0,0,0,0,0
1326,8595.574982,-62593005.99,0,0,0,0,0
1327,8849.175636,-21238057.74,0,0,0,0,0
1328,4866.398819,-109494307.8,0,0,0,0,0
1329,27412.11924,-62143143.81,0,0,0,0,0
1330,13792.32658,-45348941.37,0,0,0,0,0
1331,28043.51975,-4088278.281,0,0,0,0,0
1332,31746.69254,-52494851.43,0,0,0,0,0
1333,22140.44515,-32160478.61,0,0,0,0,0
1334,20233.50777,-62962827.65,0,0,0,0,0
1335,21055.12225,-71368968.78,0,0,0,0,0
1336,2962.375372,-95955301.47,0,0,0,0,0
1337,11150.98591,-82278904.31,0,0,0,0,0
1338,26011.80741,-15324.93144,0,0,0,0,0
1339,17369.89469,-70737828.93,0,0,0,0,0
1340,17857.8745,-97496410.06,0,0,0,0,0
1341,5272.659635,-20902567.61,0,0,0,0,0
1342,16102.99455,-88394148.16,0,0,0,0,0
1343,10223.66159,-44064053.36,0,0,0,0,0
1344,10245.56976,-94136983.75,0,0,0,0,0
1345,11285.44626,-87925376.77,0,0,0,0,0
1346,3692.985812,-13270456.81,0,0,0,0,0
1347,18703.86006,-83164248.45,0,0,0,0,0
1348,25083.80838,-76530693.57,0,0,0,0,0
1349,17226.12486,-108409960,0,0,0,0,0
1350,20399.08517,-65276186.37,0,0,0,0,0
1351,2624.335168,-96265677.73,0,0,0,0,0
1352,31616.9832,-40655833.81,0,0,0,0,0
1353,28582.00779,-81948457.99,0,0,0,0,0
1354,7004.304643,-9341327.895,0,0,0,0,0
1355,1951.706388,-4446775.627,0,0,0,0,0
1356,545.0795584,-110267104.5,0,0,0,0,0
1357,22174.23144,-90589991.52,0,0,0,0,0
1358,11840.0577,-87124721.9,0,0,0,0,0
1359,25783.27627,-104223980.2,0,0,0,0,0
1360,5925.256633,-27582237.78,0,0,0,0,0
1361,6750.792869,-80201656.18,0,0,0,0,0
1362,5075.844948,-57568391.17,0,0,0,0,0
1363,11059.6348,-55284778.26,0,0,0,0,0
1364,4256.756335,-112348238.5,0,0,0,0,0
1365,19947.39336,-88754273.44,0,0,0,0,0
1366,12688.64619,-35603944.82,0,0,0,0,0
1367,21913.42734,-9274674.906,0,0,0,0,0
1368,1618.962709,-30414435.19,0,0,0,0,0
1369,16781.51908,-1448886.292,0,0,0,0,0
1370,9788.955172,-758709.8522,0,0,0,0,0
1371,17194.11564,-14507188.99,0,0,0,0,0
1372,6268.249525,-44715238.55,0,0,0,0,0
1373,2803.660726,-43502627.7,0,0,0,0,0
1374,13994.49306,-80817084.69,0,0,0,0,0
1375,14389.69462,-92604172.9,0,0,0,0,0
1376,25020.87457,-96635102.48,0,0,0,0,0
1377,16731.2272,-67317501.07,0,0,0,0,0
1378,20739.11786,-81928647.88,0,0,0,0,0
1379,985.4306812,-68966024.34,0,0,0,0,0
1380,3027.99377,-79056769.78,0,0,0,0,0
1381,14700.32431,-87732661.97,0,0,0,0,0
1382,21734.12033,-18251127.15,0,0,0,0,0
1383,5921.838178,-12895646.91,0,0,0,0,0
1384,31295.11502,-52887542.79,0,0,0,0,0
1385,27843.09632,-91799263.42,0,0,0,0,0
1386,6497.87531,-112184368.4,0,0,0,0,0
1387,6332.155177,-59387209.17,0,0,0,0,0
1388,30503.12557,-27928662.23,0,0,0,0,0
1389,26729.16122,-21808997.45,0,0,0,0,0
1390,17190.69649,-73551596.25,0,0,0,0,0
1391,18275.5135,-89766295.56,0,0,0,0,0
1392,18749.62016,-3019210.834,0,0,0,0,0
1393,28526.15783,-82806146.66,0,0,0,0,0
1394,9629.107393,-13537713.48,0,0,0,0,0
1395,2957.336128,-87321453.22,0,0,0,0,0
1396,9271.967592,-17263327.28,0,0,0,0,0
1397,19995.74335,-2418779.442,0,0,0,0,0
1398,6783.878054,-72985214.24,0,0,0,0,0
1399,28188.66435,-10763278.41,0,0,0,0,0
1400,27541.58121,-17059760.01,0,0,0,0,0
1401,30444.25611,-39621786.22,0,0,0,0,0
1402,11381.54759,-100031230.2,0,0,0,0,0
1403,24480.4517,-97485442.95,0,0,0,0,0
1404,20698.69785,-113556716.5,0,0,0,0,0
1405,19054.50145,-101699893.6,0,0,0,0,0
1406,28541.08372,-56239367.04,0,0,0,0,0
1407,11198.79162,-38900995.33,0,0,0,0,0
1408,16474.81073,-59134749.91,0,0,0,0,0
1409,9237.3493,-66130198.01,0,0,0,0,0
1410,9000.61632,-43484071.18,0,0,0,0,0
1411,30519.06416,-82303685.22,0,0,0,0,0
1412,31567.89453,-57190475.3,0,0,0,0,0
1413,28609.39953,-42226404.26,0,0,0,0,0
1414,26277.21832,-947704.8334,0,0,0,0,0
1415,3838.927215,-21448351.91,0,0,0,0,0
1416,487.2739004,-1105135.969,0,0,0,0,0
1417,30961.11316,-67122401.15,0,0,0,0,0
1418,464.2947287,-80950476.09,0,0,0,0,0
1419,21847.8381,-15868549.92,0,0,0,0,0
1420,10642.37416,-94615752.87,0,0,0,0,0
1421,17278.98907,-74547114.27,0,0,0,0,0
1422,27304.33644,-86441760.09,0,0,0,0,0
1423,11560.05549,-114276571.1,0,0,0,0,0
1424,28729.16558,-84727346.66,0,0,0,0,0
1425,2189.10899,-100413354,0,0,0,0,0
1426,8924.52332,-115069317.4,0,0,0,0,0
1427,31083.60589,-48338973.87,0,0,0,0,0
1428,11185.07525,-106014120.4,0,0,0,0,0
1429,26418.90738,-118544079.6,0,0,0,0,0
1430,21284.01707,-54244663.38,0,0,0,0,0
1431,15503.46698,-40333045.4,0,0,0,0,0
1432,31077.97233,-76595359.8,0,0,0,0,0
1433,28794.17757,-103002089.4,0,0,0,0,0
1434,11236.38093,-12239169.48,0,0,0,0,0
1435,31434.304,-24595342.51,0,0,0,0,0
1436,22002.93408,-54709293.13,0,0,0,0,0
1437,14051.55217,-34221658.34,0,0,0,0,0
1438,26008.54945,-54201741.33,0,0,0,0,0
1439,15271.41507,-97603300.1,0,0,0,0,0
1440,22938.1906,-16897554.38,0,0,0,0,0
1441,11229.67261,-75158751.55,0,0,0,0,0
1442,23427.17917,-102481796.5,0,0,0,0,0
1443,4965.923302,-57508881.1,0,0,0,0,0
1444,31482.3596,-48059672.69,0,0,0,0,0
1445,26269.58844,-22429841.03,0,0,0,0,0
1446,8542.669669,-80002761.36,0,0,0,0,0
1447,13863.91932,-21982970.94,0,0,0,0,0
1448,8192.936993,-76982399.34,0,0,0,0,0
1449,13326.37519,-29176925.67,0,0,0,0,0
1450,16396.98589,-75392006.06,0,0,0,0,0
1451,8182.607319,-111230581,0,0,0,0,0
1452,22061.08168,-68546802.55,0,0,0,0,0
1453,9550.857069,-5757572.307,0,0,0,0,0
1454,27125.69438,-48291213.27,0,0,0,0,0
1455,30678.62242,-58938700.74,0,0,0,0,0
1456,7443.1892,-102402395.4,0,0,0,0,0
1457,123.8765162,-73490522.24,0,0,0,0,0
1458,11439.98933,-56560728.63,0,0,0,0,0
1459,11901.17965,-17949823.7,0,0,0,0,0
1460,29431.47748,-18064821.28,0,0,0,0,0
1461,28834.61586,-86085355.13,0,0,0,0,0
1462,23475.21674,-57679577.62,0,0,0,0,0
1463,13098.14073,-102944338.5,0,0,0,0,0
1464,12560.15726,-86135801.3,0,0,0,0,0
1465,24565.80428,-81283169.59,0,0,0,0,0
1466,4649.905111,-111848306.7,0,0,0,0,0
1467,31452.04896,-88173802.98,0,0,0,0,0
1468,10486.66621,-90705356.56,0,0,0,0,0
1469,27356.37684,-20643238.26,0,0,0,0,0
1470,12268.55489,-101944361.7,0,0,0,0,0
1471,22217.4727,-42495119.92,0,0,0,0,0
1472,30154.23858,-59014044.41,0,0,0,0,0
1473,1886.777262,-40683079.46,0,0,0,0,0
1474,14778.07129,-95121248.28,0,0,0,0,0
1475,26344.07861,-105438683.4,0,0,0,0,0
1476,4626.776932,-9980579.614,0,0,0,0,0
1477,20809.4518,-60718355.28,0,0,0,0,0
1478,28823.78691,-28879393.75,0,0,0,0,0
1479,2051.040194,-84496341.93,0,0,0,0,0
1480,13382.97188,-10872583.11,0,0,0,0,0
1481,3567.768955,-87827402.87,0,0,0,0,0
1482,16421.83287,-105620417.7,0,0,0,0,0
1483,10322.62831,-32682967.81,0,0,0,0,0
1484,14038.13928,-55645247.52,0,0,0,0,0
1485,24152.57861,-28991392.96,0,0,0,0,0
1486,17158.63802,-10222226.2,0,0,0,0,0
1487,14229.86387,-86285319.35,0,0,0,0,0
1488,29278.58169,-53913091.86,0,0,0,0,0
1489,26955.71164,-15739654.87,0,0,0,0,0
1490,1666.604008,-86864667.62,0,0,0,0,0
1491,20070.101,-12519287.55,0,0,0,0,0
1492,29441.27817,-19229020.16,0,0,0,0,0
1493,29993.69368,-36176244.58,0,0,0,0,0
1494,3475.282725,-108299139.5,0,0,0,0,0
1495,3886.366221,-6417745.29,0,0,0,0,0
1496,28462.87768,-12971502.23,0,0,0,0,0
1497,22025.47924,-66421235.7,0,0,0,0,0
1498,26310.0894,-91009796.21,0,0,0,0,0
1499,12243.24678,-1850041.328,0,0,0,0,0
1500,18762.7081,-25771758.19,0,0,0,0,0
1501,16893.59183,-79432817.55,0,0,0,0,0
1502,4742.374111,-64408776.28,0,0,0,0,0
1503,21720.61582,-110290217.3,0,0,0,0,0
1504,10092.39891,-66674875.98,0,0,0,0,0
1505,7167.732304,-66504081.58,0,0,0,0,0
1506,27952.95214,-31363523.58,0,0,0,0,0
1507,10713.94532,-12656907.05,0,0,0,0,0
1508,1601.577436,-31473140.4,0,0,0,0,0
1509,2001.696037,-36622336.48,0,0,0,0,0
1510,28138.65254,-42918794.75,0,0,0,0,0
1511,10533.64574,-113050950.8,0,0,0,0,0
1512,29756.63387,-109619396.1,0,0,0,0,0
1513,16283.71123,-44849247.57,0,0,0,0,0
1514,6036.914776,-90119152.31,0,0,0,0,0
1515,440.1750859,-72613634.76,0,0,0,0,0
1516,11890.12737,-37175156.36,0,0,0,0,0
1517,15971.79166,-61617908.23,0,0,0,0,0
1518,16376.313,-86881797.63,0,0,0,0,0
1519,6079.021304,-59934328.41,0,0,0,0,0
1520,20323.82409,-88575202.94,0,0,0,0,0
1521,4758.693192,-68292875.22,0,0,0,0,0
1522,5139.420259,-116480332.1,0,0,0,0,0
1523,9306.861557,-117825018.3,0,0,0,0,0
1524,29373.9008,-81910792.39,0,0,0,0,0
1525,18907.06733,-95003501.02,0,0,0,0,0
1526,7037.016013,-32091625.05,0,0,0,0,0
1527,28474.94205,-17350156.48,0,0,0,0,0
1528,11127.34436,-5015047.15,0,0,0,0,0
1529,7579.474632,-47983477.71,0,0,0,0,0
1530,27725.41539,-73119377.64,0,0,0,0,0
1531,18564.20411,-76315337.36,0,0,0,0,0
1532,25596.74033,-99786842.22,0,0,0,0,0
1533,12907.1576,-101988493.2,0,0,0,0,0
1534,9375.951674,-106704603.6,0,0,0,0,0
1535,20033.5744,-25496814.13,0,0,0,0,0
1536,9562.813005,-110158500.1,0,0,0,0,0
1537,3193.058716,-101350040.7,0,0,0,0,0
1538,9155.810538,-88642597.6,0,0,0,0,0
1539,31457.35457,-42989059.05,0,0,0,0,0
1540,20120.24101,-77613739.96,0,0,0,0,0
1541,4242.448175,-98142039.84,0,0,0,0,0
1542,21697.2521,-47094556.4,0,0,0,0,0
1543,21000.46588,-116657053.5,0,0,0,0,0
1544,9515.539102,-54623654.5,0,0,0,0,0
1545,16449.03634,-27043587.95,0,0,0,0,0
1546,31688.98468,-29446598.73,0,0,0,0,0
1547,1541.928762,-49503245.59,0,0,0,0,0
1548,31443.25202,-28119987.26,0,0,0,0,0
1549,27447.79318,-58429549.31,0,0,0,0,0
1550,21082.20068,-119312300.9,0,0,0,0,0
1551,19678.04,-75881342.39,0,0,0,0,0
1552,28830.692,-81175842.39,0,0,0,0,0
1553,8222.053969,-61580320.77,0,0,0,0,0
1554,705.5661165,-23335184.24,0,0,0,0,0
1555,29936.90843,-28818655.99,0,0,0,0,0
1556,2360.520477,-86699389.41,0,0,0,0,0
1557,28574.86607,-92983920.21,0,0,0,0,0
1558,14286.62259,-4042659.35,0,0,0,0,0
1559,20095.97711,-38181418.38,0,0,0,0,0
1560,1641.444882,-63692129.03,0,0,0,0,0
1561,3845.889048,-81724187.97,0,0,0,0,0
1562,14909.79092,-67193143.57,0,0,0,0,0
1563,25608.73996,-80260934.72,0,0,0,0,0
1564,4145.867274,-440678.8189,0,0,0,0,0
1565,27842.7985,-67767162.76,0,0,0,0,0
1566,10189.73146,-44759254.38,0,0,0,0,0
1567,20617.69673,-25821614.8,0,0,0,0,0
1568,100.7207337,-56631011.64,0,0,0,0,0
1569,3368.715803,-8151423.703,0,0,0,0,0
1570,19158.96971,-33906281.36,0,0,0,0,0
1571,28430.12825,-75794774.74,0,0,0,0,0
1572,4518.467802,-115144984.8,0,0,0,0,0
1573,13665.93259,-116220992.3,0,0,0,0,0
1574,21094.62319,-29091352.03,0,0,0,0,0
1575,17398.86981,-25456550.39,0,0,0,0,0
1576,21101.26035,-65997956.68,0,0,0,0,0
1577,27107.37922,-106617903,0,0,0,0,0
1578,7380.040213,-76542843.27,0,0,0,0,0
1579,27997.33808,-69060367.39,0,0,0,0,0
1580,2353.476882,-117008269.6,0,0,0,0,0
1581,30527.39497,-20567183.88,0,0,0,0,0
1582,27928.09001,-4937092.936,0,0,0,0,0
1583,31054.37795,-26033869.39,0,0,0,0,0
1584,13627.96463,-97846237.99,0,0,0,0,0
1585,29148.83665,-50953799.33,0,0,0,0,0
1586,16416.12496,-108150108.4,0,0,0,0,0
1587,11633.9386,-111930265.9,0,0,0,0,0
1588,26536.08588,-64613652.33,0,0,0,0,0
1589,14647.80736,-27234234.64,0,0,0,0,0
1590,3229.829852,-13951268.98,0,0,0,0,0
1591,10538.68819,-42787214.91,0,0,0,0,0
1592,1833.452266,-23147158.48,0,0,0,0,0
1593,2825.480241,-30231585.89,0,0,0,0,0
1594,22593.74898,-78766170.64,0,0,0,0,0
1595,19423.76798,-44691960.68,0,0,0,0,0
1596,8149.175767,-38634202.98,0,0,0,0,0
1597,8013.513491,-16775976.47,0,0,0,0,0
1598,19795.36128,-115038111.9,0,0,0,0,0
1599,10087.24179,-34225628.26,0,0,0,0,0
1600,3560.034035,-27645355.62,0,0,0,0,0
1601,18210.23449,-26109168.67,0,0,0,0,0
1602,9141.802555,-106648097.2,0,0,0,0,0
1603,8484.13752,-21084608.36,0,0,0,0,0
1604,11731.44416,-69243374.81,0,0,0,0,0
1605,17555.03107,-34956617.28,0,0,0,0,0
1606,2871.391828,-36664031.53,0,0,0,0,0
1607,26091.59827,-61464594.07,0,0,0,0,0
1608,16353.1517,-95519147.26,0,0,0,0,0
1609,31679.49751,-66793135.51,0,0,0,0,0
1610,29008.02845,-119068647.7,0,0,0,0,0
1611,5539.560994,-80503641.24,0,0,0,0,0
1612,18632.24087,-54008128.66,0,0,0,0,0
1613,30648.35884,-91617962.37,0,0,0,0,0
1614,30393.28896,-6298814.412,0,0,0,0,0
1615,31737.61648,-35503796.51,0,0,0,0,0
1616,2256.082437,-50208076.1,0,0,0,0,0
1617,8315.831264,-63214108.65,0,0,0,0,0
1618,25710.51977,-79724816.88,0,0,0,0,0
1619,6325.401865,-104488236.7,0,0,0,0,0
1620,26563.82324,-117471278.2,0,0,0,0,0
1621,24698.06984,-62044091.58,0,0,0,0,0
1622,17083.77484,-97139244.68,0,0,0,0,0
1623,3950.188274,-101258250.9,0,0,0,0,0
1624,17390.33535,-83696759.22,0,0,0,0,0
1625,10917.75408,-11372832.06,0,0,0,0,0
1626,18771.95377,-19686415.87,0,0,0,0,0
1627,14718.52107,-68734914.87,0,0,0,0,0
1628,14317.51502,-118232763.2,0,0,0,0,0
1629,27310.85023,-102190511.1,0,0,0,0,0
1630,23659.06991,-99116978.52,0,0,0,0,0
1631,15072.67297,-1390289.844,0,0,0,0,0
1632,31369.92023,-67128509.48,0,0,0,0,0
1633,26974.18664,-99038847.85,0,0,0,0,0
1634,29281.98199,-5291341.704,0,0,0,0,0
1635,20226.15781,-40850923.58,0,0,0,0,0
1636,28002.47072,-103647557.6,0,0,0,0,0
1637,15090.23566,-3990492.947,0,0,0,0,0
1638,10742.00784,-118657284.8,0,0,0,0,0
1639,23400.35109,-108791650.7,0,0,0,0,0
1640,14902.18785,-71597193.37,0,0,0,0,0
1641,17013.10976,-74353.37526,0,0,0,0,0
1642,24434.72924,-9461995.966,0,0,0,0,0
1643,3359.977835,-45923967.58,0,0,0,0,0
1644,12021.28765,-105040954.7,0,0,0,0,0
1645,1689.700439,-60946510.48,0,0,0,0,0
1646,23442.24357,-70399404.14,0,0,0,0,0
1647,18572.29019,-83841340.99,0,0,0,0,0
1648,11711.00123,-89942488.35,0,0,0,0,0
1649,15633.50306,-45203339.25,0,0,0,0,0
1650,23209.50814,-98207706,0,0,0,0,0
1651,30792.8691,-118647317.7,0,0,0,0,0
1652,29205.76668,-78123720.55,0,0,0,0,0
1653,3373.854166,-25859028.76,0,0,0,0,0
1654,13463.65434,-110523526.9,0,0,0,0,0
1655,21020.33879,-83924879.18,0,0,0,0,0
1656,136.2273331,-43757930.07,0,0,0,0,0
1657,17805.81301,-104633902.2,0,0,0,0,0
1658,23451.75725,-49013248.87,0,0,0,0,0
1659,10475.23772,-35881295.23,0,0,0,0,0
1660,4655.819839,-3818818.565,0,0,0,0,0
1661,14783.10711,-102288643.3,0,0,0,0,0
1662,29093.76567,-22921962.08,0,0,0,0,0
1663,19759.77577,-29362045.08,0,0,0,0,0
1664,4784.690348,-75133236.85,0,0,0,0,0
1665,20522.02404,-83934284.46,0,0,0,0,0
1666,20404.85711,-47559850.43,0,0,0,0,0
1667,21768.69256,-116453751.9,0,0,0,0,0
1668,9572.829878,-103496631.6,0,0,0,0,0
1669,10479.89946,-78451269.56,0,0,0,0,0
1670,18785.66547,-73644432.78,0,0,0,0,0
1671,4385.972639,-96237852.62,0,0,0,0,0
1672,4169.778788,-6574473.436,0,0,0,0,0
1673,10274.26436,-62308836.17,0,0,0,0,0
1674,9815.540697,-64532794.6,0,0,0,0,0
1675,10887.66002,-85805691.17,0,0,0,0,0
1676,15322.87435,-22522565.73,0,0,0,0,0
1677,18638.04526,-21129765.19,0,0,0,0,0
1678,31247.11325,-86553436.77,0,0,0,0,0
1679,28965.26633,-39047807.65,0,0,0,0,0
1680,8942.661577,-75059213.29,0,0,0,0,0
1681,27022.91798,-88848715.97,0,0,0,0,0
1682,24905.63503,-78697894.93,0,0,0,0,0
1683,15056.19846,-74187307.34,0,0,0,0,0
1684,2918.134863,-86726058.47,0,0,0,0,0
1685,10369.99464,-42729646.34,0,0,0,0,0
1686,17206.16327,-74233807.36,0,0,0,0,0
1687,9978.467262,-63829219.7,0,0,0,0,0
1688,23560.53791,-18734532.49,0,0,0,0,0
1689,18390.06627,-32572195.75,0,0,0,0,0
1690,6413.635279,-84105747.54,0,0,0,0,0
1691,4057.529793,-10898247.08,0,0,0,0,0
1692,27113.0878,-50581106.38,0,0,0,0,0
1693,742.8805171,-20855829.19,0,0,0,0,0
1694,11467.56818,-107448623.5,0,0,0,0,0
1695,31540.48924,-110932083.2,0,0,0,0,0
1696,30451.49855,-73038647.22,0,0,0,0,0
1697,30385.04496,-113395275.6,0,0,0,0,0
1698,7257.692308,-59035205.64,0,0,0,0,0
1699,7486.16611,-56453757.71,0,0,0,0,0
1700,590.720012,-68138988.23,0,0,0,0,0
1701,29887.39773,-9299364.561,0,0,0,0,0
1702,23172.65168,-68453035.73,0,0,0,0,0
1703,9884.968578,-3412968.893,0,0,0,0,0
1704,14703.52687,-67385177.51,0,0,0,0,0
1705,8587.340146,-118857436.6,0,0,0,0,0
1706,18710.07856,-38455631.9,0,0,0,0,0
1707,820.2764767,-62941316.19,0,0,0,0,0
1708,6605.699457,-30567732.81,0,0,0,0,0
1709,1221.895009,-57951259.65,0,0,0,0,0
1710,10651.76494,-112280563.2,0,0,0,0,0
1711,28947.90381,-60821126.5,0,0,0,0,0
1712,24091.0163,-71961431.77,0,0,0,0,0
1713,9019.407608,-7222223.914,0,0,0,0,0
1714,23688.28063,-94560028.37,0,0,0,0,0
1715,23517.09892,-8357377.888,0,0,0,0,0
1716,23456.26625,-111213428.2,0,0,0,0,0
1717,17880.87757,-98761039.62,0,0,0,0,0
1718,26252.17906,-118686746.3,0,0,0,0,0
1719,14178.35298,-73745834.34,0,0,0,0,0
1720,6576.870727,-66726339.34,0,0,0,0,0
1721,22353.48621,-104114047.7,0,0,0,0,0
1722,22360.738,-35949673.17,0,0,0,0,0
1723,20539.3971,-33631362.83,0,0,0,0,0
1724,31108.42706,-46673929.65,0,0,0,0,0
1725,2239.549475,-102708138.8,0,0,0,0,0
1726,13232.6005,-53772764.1,0,0,0,0,0
1727,9294.85064,-95264433.87,0,0,0,0,0
1728,21328.26385,-49116827.06,0,0,0,0,0
1729,29189.89111,-4526165.789,0,0,0,0,0
1730,1235.068882,-43867223.45,0,0,0,0,0
1731,5908.250064,-101921751.8,0,0,0,0,0
1732,6437.441939,-104929127.4,0,0,0,0,0
1733,14596.76453,-10178353.98,0,0,0,0,0
1734,2907.388597,-60555790.46,0,0,0,0,0
1735,3781.461991,-108217778.8,0,0,0,0,0
1736,31580.27838,-16518544.51,0,0,0,0,0
1737,31820.99569,-85240632.65,0,0,0,0,0
1738,20899.00474,-83194701.45,0,0,0,0,0
1739,20777.62213,-7091764.769,0,0,0,0,0
1740,20340.28054,-9231080.701,0,0,0,0,0
1741,16316.30415,-99641637.18,0,0,0,0,0
1742,24327.35954,-97648817.4,0,0,0,0,0
1743,15962.86475,-85031994.84,0,0,0,0,0
1744,11291.52491,-70255771.56,0,0,0,0,0
1745,30655.50251,-2576992.457,0,0,0,0,0
1746,14216.9299,-116617939.9,0,0,0,0,0
1747,15565.55732,-47939609,0,0,0,0,0
1748,7534.890096,-42602559.82,0,0,0,0,0
1749,18214.4054,-78939636.82,0,0,0,0,0
1750,20752.72114,-67715476.78,0,0,0,0,0
1751,1940.439451,-110176679.8,0,0,0,0,0
1752,9966.81705,-106247912.8,0,0,0,0,0
1753,26662.86547,-79271299.77,0,0,0,0,0
1754,2226.604839,-44590486.88,0,0,0,0,0
1755,5776.269495,-8542577.54,0,0,0,0,0
1756,5498.513722,-80436004.15,0,0,0,0,0
1757,6851.214737,-48830993.56,0,0,0,0,0
1758,5111.427779,-100479713.8,0,0,0,0,0
1759,13046.78911,-64231726.09,0,0,0,0,0
1760,23575.55726,-23796963.98,0,0,0,0,0
1761,21224.9231,-66902332.8,0,0,0,0,0
1762,4790.317812,-88816881.37,0,0,0,0,0
1763,114.439643,-8983476.428,0,0,0,0,0
1764,5662.617863,-60388421.64,0,0,0,0,0
1765,9672.430771,-107204950.3,0,0,0,0,0
1766,31781.97316,-2807642.046,0,0,0,0,0
1767,20957.1136,-111717612.4,0,0,0,0,0
1768,11098.28538,-91686158.83,0,0,0,0,0
1769,16.10161773,-24802256.1,0,0,0,0,0
1770,9971.87573,-16300162.23,0,0,0,0,0
1771,27825.00801,-361476.9542,0,0,0,0,0
1772,294.728896,-119027627.6,0,0,0,0,0
1773,28689.54026,-20255417.46,0,0,0,0,0
1774,8659.013905,-33495504.15,0,0,0,0,0
1775,21965.47534,-87443581.02,0,0,0,0,0
1776,19898.7539,-15511462.64,0,0,0,0,0
1777,24291.89633,-88735858.06,0,0,0,0,0
