,magnetic field,Stress_100,stress_2,stress_3,stress_4,stress_5,stress_6
968,-29486.716505153767,22381441.256751034,0,0,0,0,0
969,-10560.765309613924,22314267.378994044,0,0,0,0,0
970,-30081.624347177323,43462950.05010857,0,0,0,0,0
971,-26494.69767719435,34364318.53611121,0,0,0,0,0
972,-23352.083540040217,37004835.97731399,0,0,0,0,0
973,-3099.399984443966,24098815.952547405,0,0,0,0,0
974,-23535.833595568143,17676300.86313317,0,0,0,0,0
975,-22515.45546132455,16706071.82458894,0,0,0,0,0
976,-20765.625048429403,16265851.709874146,0,0,0,0,0
977,-18743.00644120044,7785740.280913695,0,0,0,0,0
978,-24396.98658617204,910420.6300317649,0,0,0,0,0
979,-11832.844536719876,40752785.05768612,0,0,0,0,0
980,-22084.15915485206,23023889.925877325,0,0,0,0,0
981,-24424.862671740208,2465696.995039613,0,0,0,0,0
982,-5762.914394861491,33039997.074204862,0,0,0,0,0
983,-20990.743515670158,26784941.768376403,0,0,0,0,0
984,-13766.747306220264,43338789.982306674,0,0,0,0,0
985,-1475.7224636677101,22334624.90271645,0,0,0,0,0
986,-4596.253458999037,8235902.876487826,0,0,0,0,0
987,-12787.21943273696,30245283.0802739,0,0,0,0,0
988,-8135.327000518457,30808102.0095225,0,0,0,0,0
989,-18367.50561640582,44511456.2968612,0,0,0,0,0
990,-18903.328075093097,41237946.1153426,0,0,0,0,0
991,-6478.087294495837,9430760.71183448,0,0,0,0,0
992,-1645.5485044548834,27557537.42856038,0,0,0,0,0
993,-28994.824138350785,3536469.091937213,0,0,0,0,0
994,-17398.811604945575,20884636.053038463,0,0,0,0,0
995,-2505.1462076620483,38661103.30604607,0,0,0,0,0
996,-8025.875253919423,34551408.8740424,0,0,0,0,0
997,-29370.53418109683,4770458.9647277035,0,0,0,0,0
998,-4762.150684925298,39862719.62024416,0,0,0,0,0
999,-24484.69516485246,16842926.952261593,0,0,0,0,0
1000,-15093.74672222707,42081794.839566916,0,0,0,0,0
1001,-18146.05615181494,16881487.570968412,0,0,0,0,0
1002,-4644.63566623458,46530497.635073155,0,0,0,0,0
1003,-20971.36662994221,31970897.81646363,0,0,0,0,0
1004,-29086.559704994095,28275982.173646096,0,0,0,0,0
1005,-11625.415255884074,32291387.52349093,0,0,0,0,0
1006,-24820.40922748588,4513676.795879828,0,0,0,0,0
1007,-15484.374777975136,36853249.427822396,0,0,0,0,0
1008,-31666.188785601484,8198718.058178237,0,0,0,0,0
1009,-26593.35458691331,31164019.47422587,0,0,0,0,0
1010,-20333.746630996295,4849186.415383834,0,0,0,0,0
1011,-11949.12350836177,21664764.12613051,0,0,0,0,0
1012,-24267.33038426975,43263871.24363916,0,0,0,0,0
1013,-17186.717662293253,9548090.680922732,0,0,0,0,0
1014,-28256.23221455038,1909352.3580301201,0,0,0,0,0
1015,-21430.945178590588,31477608.031355795,0,0,0,0,0
1016,-11764.443435109893,5572419.569150065,0,0,0,0,0
1017,-6769.946026612731,881379.8050496784,0,0,0,0,0
1018,-21265.563553433585,9411924.307335092,0,0,0,0,0
1019,-7410.048242851175,39227685.7034478,0,0,0,0,0
1020,-20878.838026232468,3712447.957895256,0,0,0,0,0
1021,-30674.176297433398,125913.7763041008,0,0,0,0,0
1022,-23132.3388491583,31625549.42115186,0,0,0,0,0
1023,-24719.637912110375,18563935.24878379,0,0,0,0,0
1024,-31848.223799207462,14339919.933313057,0,0,0,0,0
1025,-10511.539183208655,32993920.874385033,0,0,0,0,0
1026,-19887.16501795412,12588710.460276585,0,0,0,0,0
1027,-31573.068347885688,30023195.127737187,0,0,0,0,0
1028,-12042.250716774959,33210013.424895216,0,0,0,0,0
1029,-20313.656100477176,23699682.02124078,0,0,0,0,0
1030,-12378.889319206148,11196183.05334582,0,0,0,0,0
1031,-1417.7618925252546,47304462.57010332,0,0,0,0,0
1032,-30267.7295068762,41585041.68003268,0,0,0,0,0
1033,-18030.7614227004,22388835.77410474,0,0,0,0,0
1034,-2357.9371343622834,14019295.651724426,0,0,0,0,0
1035,-8501.009614457955,24118926.842913613,0,0,0,0,0
1036,-14470.811779078691,8338247.723636895,0,0,0,0,0
1037,-30227.329852338822,42052548.001425065,0,0,0,0,0
1038,-8168.256403834743,14815836.298986148,0,0,0,0,0
1039,-26930.79888576945,27760701.754140433,0,0,0,0,0
1040,-25091.56142541899,21211332.131389447,0,0,0,0,0
1041,-28395.5548613833,2526464.9962569983,0,0,0,0,0
1042,-14242.746732134427,27856757.06910182,0,0,0,0,0
1043,-8590.106207688836,15933227.407960502,0,0,0,0,0
1044,-28173.173799867553,45541581.73815778,0,0,0,0,0
1045,-22174.02714712813,13173556.213735094,0,0,0,0,0
1046,-10187.976857877053,8631426.096720753,0,0,0,0,0
1047,-18954.423056626463,23509082.811326373,0,0,0,0,0
1048,-25094.948836001786,19337731.341875546,0,0,0,0,0
1049,-16502.03073214529,11802756.361232013,0,0,0,0,0
1050,-2481.749700885101,47854286.407494225,0,0,0,0,0
1051,-3964.7635687584143,12566473.648154162,0,0,0,0,0
1052,-31430.390719061936,22859050.676990476,0,0,0,0,0
1053,-21912.735614011024,23307900.151406143,0,0,0,0,0
1054,-22594.15009965272,37801778.44636902,0,0,0,0,0
1055,-29857.368102080665,661058.9818636704,0,0,0,0,0
1056,-907.6351869607116,21354214.104815006,0,0,0,0,0
1057,-12286.54433217433,24879851.741507914,0,0,0,0,0
1058,-13961.81259410792,30640355.694941986,0,0,0,0,0
1059,-18214.586174329248,28575745.176389914,0,0,0,0,0
1060,-29804.98225368446,42578900.824398875,0,0,0,0,0
1061,-4795.0159501784165,16763313.622825652,0,0,0,0,0
1062,-21480.23102962025,42861843.2298203,0,0,0,0,0
1063,-22453.509107193087,7329941.293046706,0,0,0,0,0
1064,-21706.773730346828,46237565.88266792,0,0,0,0,0
1065,-22378.46797618771,43922454.89700716,0,0,0,0,0
1066,-29450.652358408042,32841575.53015872,0,0,0,0,0
1067,-4021.852362886667,12410358.555343628,0,0,0,0,0
1068,-21247.27421591633,29250437.64729391,0,0,0,0,0
1069,-11592.769732476812,47174819.531157255,0,0,0,0,0
1070,-28447.519293873374,28918951.785621565,0,0,0,0,0
1071,-30707.474284683165,43651250.635283954,0,0,0,0,0
1072,-7343.730639418136,29352930.218977116,0,0,0,0,0
1073,-29352.85676693308,2431390.56577633,0,0,0,0,0
1074,-29217.111690467354,723731.8811755824,0,0,0,0,0
1075,-29417.90251273663,38616936.29135451,0,0,0,0,0
1076,-6133.605168760961,7444612.129098073,0,0,0,0,0
1077,-10640.117910687675,42573841.579610296,0,0,0,0,0
1078,-26619.145115523766,23090981.504163764,0,0,0,0,0
1079,-5045.090063066892,12670571.842927705,0,0,0,0,0
1080,-3975.152990605686,186725.1528132432,0,0,0,0,0
1081,-13885.567397868632,36230387.08401488,0,0,0,0,0
1082,-18570.74152272421,46910078.914222606,0,0,0,0,0
1083,-7381.15958072536,46958527.30653351,0,0,0,0,0
1084,-2795.105805294317,16860885.84876347,0,0,0,0,0
1085,-14563.226214268365,22292204.897831496,0,0,0,0,0
1086,-2736.6422586312788,19219499.05876027,0,0,0,0,0
1087,-26338.830447511988,31068312.308491692,0,0,0,0,0
1088,-23457.577187688596,37995382.33938009,0,0,0,0,0
1089,-11985.79141800035,27349992.06273588,0,0,0,0,0
1090,-23095.7205550762,21515281.37823728,0,0,0,0,0
1091,-16740.567712053904,15022076.658780571,0,0,0,0,0
1092,-15433.892318841741,30393884.54444606,0,0,0,0,0
1093,-21190.397996250897,33969287.26745532,0,0,0,0,0
1094,-13435.295634533331,343269.1906965216,0,0,0,0,0
1095,-254.36992130791958,29910433.99328873,0,0,0,0,0
1096,-1302.6372178823885,26548149.226296354,0,0,0,0,0
1097,-22762.39709896168,26576055.74599694,0,0,0,0,0
1098,-5512.741466590586,16485762.419118274,0,0,0,0,0
1099,-27143.789243265874,240079.224160656,0,0,0,0,0
1100,-2890.1854272243963,33173261.004326526,0,0,0,0,0
1101,-23017.775155896135,6527015.575042148,0,0,0,0,0
1102,-7566.824987358694,45723984.86058143,0,0,0,0,0
1103,-29979.35105213559,15010442.069182495,0,0,0,0,0
1104,-11146.23293217832,6438915.297701506,0,0,0,0,0
1105,-10050.123487227527,5046483.708134953,0,0,0,0,0
1106,-19981.410377003293,949197.9859899312,0,0,0,0,0
1107,-19751.794926984185,27538922.0017212,0,0,0,0,0
1108,-24520.71733553715,17046144.905565515,0,0,0,0,0
1109,-19910.873571799064,2134276.0110543505,0,0,0,0,0
1110,-9211.87360025426,35461725.52407035,0,0,0,0,0
1111,-27485.999656903507,12152963.756885245,0,0,0,0,0
1112,-15170.48657369629,1322922.7550166193,0,0,0,0,0
1113,-29581.646585879018,16748474.673309442,0,0,0,0,0
1114,-30365.19140378564,40601021.555702254,0,0,0,0,0
1115,-29258.05751210472,21500247.01909606,0,0,0,0,0
1116,-20288.616732320952,20718494.286258448,0,0,0,0,0
1117,-845.3704606074249,40385730.262318745,0,0,0,0,0
1118,-18971.0329281771,12869688.226915404,0,0,0,0,0
1119,-1989.0837964254904,1625978.0781550368,0,0,0,0,0
1120,-5482.620675482694,21162689.26721063,0,0,0,0,0
1121,-4545.191243647083,26539956.993204974,0,0,0,0,0
1122,-21634.897784893223,36387290.21047318,0,0,0,0,0
1123,-19672.377108898414,36427933.898332976,0,0,0,0,0
1124,-12896.003493071237,14174880.066371037,0,0,0,0,0
1125,-31898.67040819755,37118999.11477523,0,0,0,0,0
1126,-17230.99568632195,38075705.04147767,0,0,0,0,0
1127,-22029.745304163785,42072134.1262111,0,0,0,0,0
1128,-1746.8918215805177,14637984.004120579,0,0,0,0,0
1129,-5808.924950554611,9130040.078378348,0,0,0,0,0
1130,-30017.287321189644,43106030.59306074,0,0,0,0,0
1131,-26195.99732955811,36788225.643235706,0,0,0,0,0
1132,-20553.267499557667,32694170.822389863,0,0,0,0,0
1133,-30441.70913306622,29385337.476103332,0,0,0,0,0
1134,-28454.89553705677,6203203.004590671,0,0,0,0,0
1135,-30535.972721453247,43964303.93417324,0,0,0,0,0
1136,-22120.437618274518,12467669.8614096,0,0,0,0,0
1137,-18337.69005181946,35688895.45491232,0,0,0,0,0
1138,-6723.154998706124,5804708.163001489,0,0,0,0,0
1139,-31316.295122812135,11528803.87587225,0,0,0,0,0
1140,-3377.9005432977074,15002004.223468585,0,0,0,0,0
1141,-5975.869545439394,4412856.023422739,0,0,0,0,0
1142,-30271.19707629391,2799411.3948867265,0,0,0,0,0
1143,-23961.100137286678,17951762.501306277,0,0,0,0,0
1144,-16065.268026890617,18448157.922741465,0,0,0,0,0
1145,-22852.287927257265,3976254.199638643,0,0,0,0,0
1146,-30481.878237733905,20767421.20394851,0,0,0,0,0
1147,-3983.171493499355,44894568.58633619,0,0,0,0,0
1148,-11402.757149978754,8809468.381675843,0,0,0,0,0
1149,-3079.0535386644074,38159044.11658185,0,0,0,0,0
1150,-26187.31145410591,42455526.726712056,0,0,0,0,0
1151,-19388.320244753297,33534652.37022012,0,0,0,0,0
1152,-14185.64805143908,43597290.86764153,0,0,0,0,0
1153,-28365.624011296404,18201816.973158617,0,0,0,0,0
1154,-20466.1603152827,7854579.440629877,0,0,0,0,0
1155,-7018.689841748889,41353878.62488781,0,0,0,0,0
1156,-3641.1976352691718,1841794.1866620576,0,0,0,0,0
1157,-14955.69152730294,39869781.19689745,0,0,0,0,0
1158,-27369.390679657216,21791284.63008101,0,0,0,0,0
1159,-16761.240162636946,11329377.940700237,0,0,0,0,0
1160,-4397.223570445942,34832388.46277998,0,0,0,0,0
1161,-10062.656326772636,28246148.69464714,0,0,0,0,0
1162,-4150.04671099653,11180501.699936315,0,0,0,0,0
1163,-2404.1685780951457,11358934.105387941,0,0,0,0,0
1164,-16600.040437298852,8133563.818186574,0,0,0,0,0
1165,-22276.604029493872,24870415.674525984,0,0,0,0,0
1166,-23387.95973056087,25467296.33016166,0,0,0,0,0
1167,-20948.584571720778,47986019.792250715,0,0,0,0,0
1168,-21515.451983743496,34878301.279217176,0,0,0,0,0
1169,-13305.182079864118,26409976.094059113,0,0,0,0,0
1170,-14082.271268018265,44370594.33819223,0,0,0,0,0
1171,-27943.194165071847,28651783.14082861,0,0,0,0,0
1172,-10312.377406111784,42493933.38070661,0,0,0,0,0
1173,-13630.031640209505,8865069.476339484,0,0,0,0,0
1174,-29223.61793426484,31108518.188014675,0,0,0,0,0
1175,-26832.46372737347,47092814.14915749,0,0,0,0,0
1176,-22097.7427759397,18646803.8158438,0,0,0,0,0
1177,-5322.363958708106,26007038.481833152,0,0,0,0,0
1178,-8211.004690718974,19937458.869450275,0,0,0,0,0
1179,-11636.750137716761,21506316.22845624,0,0,0,0,0
1180,-27936.22630351783,43509593.60641739,0,0,0,0,0
1181,-4981.957074616026,21946902.50990209,0,0,0,0,0
1182,-26222.77379321126,25610972.510994647,0,0,0,0,0
1183,-29967.203228177386,10440316.567843724,0,0,0,0,0
1184,-30159.061183671765,33128793.18014404,0,0,0,0,0
1185,-17156.74488727784,33800344.719238125,0,0,0,0,0
1186,-11169.204451460919,36584451.111298196,0,0,0,0,0
1187,-15647.349183379996,45588375.35523352,0,0,0,0,0
1188,-3483.769421619985,33224708.43579884,0,0,0,0,0
1189,-24235.094692935985,23411812.78349913,0,0,0,0,0
1190,-17044.709804150934,42343792.66711261,0,0,0,0,0
1191,-21050.053207974863,30079471.533887934,0,0,0,0,0
1192,-24000.646797019886,35419328.284958586,0,0,0,0,0
1193,-26457.250871171487,4351798.935332022,0,0,0,0,0
1194,-26116.248437213166,14070401.9421198,0,0,0,0,0
1195,-1606.8746477059997,46021633.995548785,0,0,0,0,0
1196,-7424.442585616303,12806826.51896572,0,0,0,0,0
1197,-8477.917780240954,43170620.66040944,0,0,0,0,0
1198,-2135.959571529297,8012774.288457715,0,0,0,0,0
1199,-22167.704930327443,5258998.973877316,0,0,0,0,0
1200,-12647.54448324262,27116820.97779545,0,0,0,0,0
1201,-16440.330887021406,17178745.643070552,0,0,0,0,0
1202,-2310.7680886894786,8616010.634831358,0,0,0,0,0
1203,-30339.001803528427,14038962.289462227,0,0,0,0,0
1204,-21505.983023328514,40801115.956470735,0,0,0,0,0
1205,-23135.193267936418,19487896.535578888,0,0,0,0,0
1206,-10291.842324566996,17898375.54995784,0,0,0,0,0
1207,-4229.204913933117,18835122.87312911,0,0,0,0,0
1208,-20180.076038199073,18637682.39349804,0,0,0,0,0
1209,-19221.136299463768,38424606.2438965,0,0,0,0,0
1210,-13713.29307654781,25345969.439125873,0,0,0,0,0
1211,-28813.878882734534,22242187.550440717,0,0,0,0,0
1212,-21118.37781527737,15107063.828839598,0,0,0,0,0
1213,-28879.71851224445,30530610.755210973,0,0,0,0,0
1214,-23684.433922260298,19249391.015470255,0,0,0,0,0
1215,-16751.137984542514,20068595.485137455,0,0,0,0,0
1216,-528.1012127386649,18697742.40361212,0,0,0,0,0
1217,-4500.0789079755095,38264735.150500074,0,0,0,0,0
1218,-25691.35219183997,28722780.059768647,0,0,0,0,0
1219,-28075.612661504394,44412962.57819696,0,0,0,0,0
1220,-22930.081320063644,31081278.999353588,0,0,0,0,0
1221,-18200.4876064489,8819601.503709514,0,0,0,0,0
1222,-30386.395452664296,17474604.79632743,0,0,0,0,0
1223,-15107.592018301826,42747340.27983899,0,0,0,0,0
1224,-10524.72382032887,1803711.257944397,0,0,0,0,0
1225,-17773.018340873932,35860631.33453534,0,0,0,0,0
1226,-4657.3318219071725,44183399.45670659,0,0,0,0,0
1227,-11933.488929142084,122398.5870822336,0,0,0,0,0
1228,-21838.966639188584,15146750.666294545,0,0,0,0,0
1229,-4186.7108461657945,42698016.14628907,0,0,0,0,0
1230,-26748.430350252784,24996600.900438853,0,0,0,0,0
1231,-28560.376197723337,20102608.5542815,0,0,0,0,0
1232,-22874.811776906437,7128602.304586797,0,0,0,0,0
1233,-8931.901914571226,40329310.69440426,0,0,0,0,0
1234,-3220.9268235547347,24270274.763255972,0,0,0,0,0
1235,-9391.77413711564,9987431.70894949,0,0,0,0,0
1236,-12388.596348875522,15333091.623632796,0,0,0,0,0
1237,-25464.5744259491,17837171.709346283,0,0,0,0,0
1238,-9236.374573856856,39563514.32776092,0,0,0,0,0
1239,-13988.757765069333,12921532.563282672,0,0,0,0,0
1240,-7362.79287955724,29727466.367053483,0,0,0,0,0
1241,-13808.923921086745,21203414.824676916,0,0,0,0,0
1242,-30751.54041449483,33929601.498222,0,0,0,0,0
1243,-21332.07123677749,14524960.054977706,0,0,0,0,0
1244,-27260.973708285743,24130825.844528824,0,0,0,0,0
1245,-21877.03048922614,17981903.34739929,0,0,0,0,0
1246,-8033.04188881018,45853726.689517714,0,0,0,0,0
1247,-26200.226292360756,2895325.770011093,0,0,0,0,0
1248,-638.8888237788057,26987000.009481154,0,0,0,0,0
1249,-14277.738715496509,2181784.5921120625,0,0,0,0,0
1250,-14498.876073799469,23766980.08408564,0,0,0,0,0
1251,-18248.68782944982,12906840.082089225,0,0,0,0,0
1252,-20942.52045197036,31116348.014418755,0,0,0,0,0
1253,-17024.255538667607,2108216.3673626254,0,0,0,0,0
1254,-27705.88262474899,28817870.556825466,0,0,0,0,0
1255,-18110.08632276251,35042485.445593774,0,0,0,0,0
1256,-21922.213297032253,4784559.589677231,0,0,0,0,0
1257,-4729.317277522084,7628858.282765336,0,0,0,0,0
1258,-26679.871588688915,44860021.38219589,0,0,0,0,0
1259,-10870.5169855638,38735498.765379846,0,0,0,0,0
1260,-4562.60158582417,24236948.712358203,0,0,0,0,0
1261,-10910.268162160535,5611478.202118133,0,0,0,0,0
1262,-24310.776274976222,34738967.49842918,0,0,0,0,0
1263,-1764.4814010220566,45508152.59593452,0,0,0,0,0
1264,-29674.699165302278,43055318.04521274,0,0,0,0,0
1265,-18492.557996083433,10043536.869150335,0,0,0,0,0
1266,-24995.532590833136,16350586.540511567,0,0,0,0,0
1267,-7580.567753699663,31828237.987706807,0,0,0,0,0
1268,-14927.896945161418,28667627.57917282,0,0,0,0,0
1269,-23306.409276257236,41753742.34457464,0,0,0,0,0
1270,-31734.91938138421,17192782.57554353,0,0,0,0,0
1271,-21995.06490391151,23056530.609934922,0,0,0,0,0
1272,-11254.768181655592,12805468.696731834,0,0,0,0,0
1273,-22229.165129973233,27236115.152290847,0,0,0,0,0
1274,-24131.106635914082,8314676.777099791,0,0,0,0,0
1275,-9172.214668252273,22115325.073773984,0,0,0,0,0
1276,-12163.854777517598,37829063.27544925,0,0,0,0,0
1277,-5634.56249154214,10812875.178087726,0,0,0,0,0
1278,-16849.14386822282,45126434.94200312,0,0,0,0,0
1279,-29128.024900377157,42107677.485142946,0,0,0,0,0
1280,-18066.73191737996,37717528.683059834,0,0,0,0,0
1281,-17904.859251145295,37359671.63540108,0,0,0,0,0
1282,-26546.505505443587,34081784.878446385,0,0,0,0,0
1283,-30877.671726427205,2292704.0210378207,0,0,0,0,0
1284,-22421.59210048404,26428449.35812263,0,0,0,0,0
1285,-27865.53383543592,6331427.310272318,0,0,0,0,0
1286,-16050.96629207591,7927809.508722553,0,0,0,0,0
1287,-11004.114187610061,18385828.028304487,0,0,0,0,0
1288,-22055.44103701738,16260952.978009187,0,0,0,0,0
1289,-27185.62619875123,12761462.619582957,0,0,0,0,0
1290,-11886.622850390082,2976875.790670757,0,0,0,0,0
1291,-3190.295951273617,26277913.779111307,0,0,0,0,0
1292,-11221.459434258715,2842121.183104541,0,0,0,0,0
1293,-9409.364352794755,41652739.35745857,0,0,0,0,0
1294,-5006.278196476116,31566593.004514337,0,0,0,0,0
1295,-10478.015010204539,23664884.52172458,0,0,0,0,0
1296,-878.1880504428117,43153102.777866706,0,0,0,0,0
1297,-11646.267047141037,47355673.731835976,0,0,0,0,0
1298,-18347.953344667436,33616308.54015587,0,0,0,0,0
1299,-30219.039742777783,434113.09478224325,0,0,0,0,0
1300,-25230.20063157873,19012370.09775094,0,0,0,0,0
1301,-5983.111062599626,7065235.595421591,0,0,0,0,0
1302,-4529.9665644647075,45802280.664186485,0,0,0,0,0
1303,-24928.212150739542,33595537.52748281,0,0,0,0,0
1304,-356.7862165506323,40992643.3013364,0,0,0,0,0
1305,-31163.60482321336,33285569.56619486,0,0,0,0,0
1306,-9534.78976874709,22451097.454424918,0,0,0,0,0
1307,-15824.36886356645,2407120.5768964705,0,0,0,0,0
1308,-10471.99126694545,25625114.81971188,0,0,0,0,0
1309,-18690.517668308028,45164541.05563177,0,0,0,0,0
1310,-22298.31192884142,10961543.58557854,0,0,0,0,0
1311,-20796.26068844123,40924947.55337375,0,0,0,0,0
1312,-18900.30063739318,1853577.8274793488,0,0,0,0,0
1313,-12425.44627947002,31661161.150806323,0,0,0,0,0
1314,-24376.487711368583,41945581.22448672,0,0,0,0,0
1315,-27347.13349881129,41264705.42443726,0,0,0,0,0
1316,-25573.960222341913,8372096.453179868,0,0,0,0,0
1317,-28627.36092610207,20319681.58115437,0,0,0,0,0
1318,-2699.371823137694,39250462.60277488,0,0,0,0,0
1319,-27810.930495310215,7546047.661450542,0,0,0,0,0
1320,-23236.652215484242,1604539.732922232,0,0,0,0,0
1321,-10968.662681234204,46260066.4027357,0,0,0,0,0
1322,-10972.638313012436,46974225.964929044,0,0,0,0,0
1323,-4803.437933714341,27426319.53169338,0,0,0,0,0
1324,-11304.613660637586,47458098.39051177,0,0,0,0,0
1325,-11166.08879398581,27712184.851689883,0,0,0,0,0
1326,-11853.434784026678,19670307.597754706,0,0,0,0,0
1327,-31123.90473075918,25383705.30737882,0,0,0,0,0
1328,-20753.296179485038,8554672.812454293,0,0,0,0,0
1329,-9995.986400467636,30004369.720303953,0,0,0,0,0
1330,-4789.721120550796,23435304.830244776,0,0,0,0,0
1331,-15244.550909052472,14712423.8708554,0,0,0,0,0
1332,-18848.595518771872,33328065.215276808,0,0,0,0,0
1333,-14001.359953650745,29615953.098801088,0,0,0,0,0
1334,-22884.339218221932,28680854.741081603,0,0,0,0,0
1335,-18817.863664123124,20804629.722016107,0,0,0,0,0
1336,-14639.614509266923,23974544.582022186,0,0,0,0,0
1337,-19770.989498682306,7257429.974394052,0,0,0,0,0
1338,-16824.309576757907,37581075.151572816,0,0,0,0,0
1339,-10460.939641286266,45110469.72208728,0,0,0,0,0
1340,-14066.072182603782,46785581.14531821,0,0,0,0,0
1341,-16058.565299889184,3111419.4602920464,0,0,0,0,0
1342,-4336.066223212948,10259752.474431029,0,0,0,0,0
1343,-22509.306345419725,46603776.38413548,0,0,0,0,0
1344,-3106.704375203319,4530875.206271016,0,0,0,0,0
1345,-13692.006317385078,17408073.147604905,0,0,0,0,0
1346,-27025.031669060147,14309386.813598968,0,0,0,0,0
1347,-22775.15897472844,18415497.786984876,0,0,0,0,0
1348,-11627.403018443776,1076663.905574952,0,0,0,0,0
1349,-17228.767526940304,15449624.955396548,0,0,0,0,0
1350,-2258.969246375628,15585189.386864899,0,0,0,0,0
1351,-7221.4729475015565,32500266.92807637,0,0,0,0,0
1352,-27748.38073754614,10507918.759655923,0,0,0,0,0
1353,-31786.072342763717,46565259.12692597,0,0,0,0,0
1354,-6307.554475183525,30088613.265012197,0,0,0,0,0
1355,-25223.62925411028,40092382.74640626,0,0,0,0,0
1356,-2795.4661709935485,47778235.30795356,0,0,0,0,0
1357,-13496.02416794584,19105332.22556726,0,0,0,0,0
1358,-3336.656741581356,11082411.274776578,0,0,0,0,0
1359,-26539.60735983413,5119589.227855916,0,0,0,0,0
1360,-27534.21678905899,3375861.6011577076,0,0,0,0,0
1361,-22714.611621457232,21796708.778138876,0,0,0,0,0
1362,-18486.8640397088,47767748.453056924,0,0,0,0,0
1363,-11346.870985500893,37352970.812630616,0,0,0,0,0
1364,-9525.408500951407,7878251.280529368,0,0,0,0,0
1365,-17988.343290938963,1361262.9414340416,0,0,0,0,0
1366,-27247.898823984,23278340.574098676,0,0,0,0,0
1367,-5955.22534605118,43862778.504248664,0,0,0,0,0
1368,-21485.56463025841,26922955.337017763,0,0,0,0,0
1369,-28556.10040230371,2676819.3535995986,0,0,0,0,0
1370,-13759.803929143585,32076838.763622064,0,0,0,0,0
1371,-23681.370384484497,28434722.008730404,0,0,0,0,0
1372,-30593.1757729987,13718675.534207713,0,0,0,0,0
1373,-23583.6202924313,24297215.519017443,0,0,0,0,0
1374,-29064.217189419694,26732757.25645961,0,0,0,0,0
1375,-22836.621646800148,34547626.19361067,0,0,0,0,0
1376,-5697.214397038082,24361724.009790495,0,0,0,0,0
1377,-27543.920164545925,38119020.00288605,0,0,0,0,0
1378,-30132.890763601416,3873019.104672125,0,0,0,0,0
1379,-18673.563888816152,11668345.62575065,0,0,0,0,0
1380,-3422.8349771184967,18330538.20098673,0,0,0,0,0
1381,-5612.018555058089,10051554.543801831,0,0,0,0,0
1382,-29639.84515015725,16608934.87616141,0,0,0,0,0
1383,-5475.269570214789,40120614.32421829,0,0,0,0,0
1384,-3107.9574202109316,1737563.1534977714,0,0,0,0,0
1385,-7053.312048437532,11049176.023087796,0,0,0,0,0
1386,-19181.904227387196,38815207.56192268,0,0,0,0,0
1387,-26763.00982266596,47517990.28074612,0,0,0,0,0
1388,-9225.089363173674,32679691.219327785,0,0,0,0,0
1389,-6592.78824913613,37555774.128107205,0,0,0,0,0
1390,-13562.43742315052,5970271.673679404,0,0,0,0,0
1391,-4247.510087477493,22673794.44964477,0,0,0,0,0
1392,-24684.091159956606,46843038.82704125,0,0,0,0,0
1393,-9939.566328769875,10880118.745416773,0,0,0,0,0
1394,-20084.8422422904,35904031.521064915,0,0,0,0,0
1395,-25887.366509120264,6626705.571071942,0,0,0,0,0
1396,-24282.011188914803,38314340.72617834,0,0,0,0,0
1397,-7307.031951033031,7246187.897780833,0,0,0,0,0
1398,-21825.380131484308,43215958.796685815,0,0,0,0,0
1399,-15083.020981400037,25281649.01829552,0,0,0,0,0
1400,-4162.081261172745,29816047.632793967,0,0,0,0,0
1401,-19787.75312936689,957656.2452367201,0,0,0,0,0
1402,-8822.01140759777,21454673.7339785,0,0,0,0,0
1403,-24798.904532425935,37436604.45912557,0,0,0,0,0
1404,-1786.1168243985223,3814944.022794955,0,0,0,0,0
1405,-6923.0076324828715,36308188.37178701,0,0,0,0,0
1406,-5860.055351443169,24415335.395628285,0,0,0,0,0
1407,-3308.9066596984453,36961014.13041291,0,0,0,0,0
1408,-20864.292114079744,25175342.286804024,0,0,0,0,0
1409,-28319.455506336428,37181944.67654458,0,0,0,0,0
1410,-21669.480275244423,45036826.78060443,0,0,0,0,0
1411,-11485.82547171067,28447844.83533276,0,0,0,0,0
1412,-3865.5358840922636,23317212.63335801,0,0,0,0,0
1413,-22853.146105824915,36666743.38523441,0,0,0,0,0
1414,-58.655514300871076,30200988.25320871,0,0,0,0,0
1415,-20261.28503256004,25035343.510585308,0,0,0,0,0
1416,-3771.445888559795,34914710.974916615,0,0,0,0,0
1417,-27780.635599625235,46872752.36084654,0,0,0,0,0
1418,-13385.072300723705,1372715.9511654482,0,0,0,0,0
1419,-18519.782238921995,21844340.758335236,0,0,0,0,0
1420,-23906.633469623437,7913661.257993611,0,0,0,0,0
1421,-14255.562388139368,34307735.685643874,0,0,0,0,0
1422,-22951.442695285903,13497922.580661504,0,0,0,0,0
1423,-24509.379807194022,38739136.91697474,0,0,0,0,0
1424,-8517.425533271531,19282959.85661653,0,0,0,0,0
1425,-12411.933912625731,795508.0070253359,0,0,0,0,0
1426,-15731.768806258839,7419058.222207229,0,0,0,0,0
1427,-19718.439277964102,14464325.757296147,0,0,0,0,0
1428,-1301.2108519009128,6509044.22194525,0,0,0,0,0
1429,-11961.03966773243,15057521.258463057,0,0,0,0,0
1430,-11668.790533335386,18495234.142697837,0,0,0,0,0
1431,-31880.705447404238,13314756.701661916,0,0,0,0,0
